false;3;Aus dem Leben eines Milliardärs Band 3;16.11.2012;LTB Exklusiv;
false;4;Aus dem Leben eines Milliardärs Band 4;23.11.2012;LTB Exklusiv;
false;1;Sonderedition LTB BILD Geburtstagsedition Band 1, Die besten Comics mit Donald Duck;28.10.2013;LTB Exklusiv;
false;2;Sonderedition LTB BILD Geburtstagsedition Band 2, Die besten Comics mit Tick, Trick & Track;04.11.2013;LTB Exklusiv;
false;3;Sonderedition LTB BILD Geburtstagsedition Band 3, Die besten Comics mit Dagobert Duck;11.11.2013;LTB Exklusiv;
false;4;Sonderedition LTB BILD Geburtstagsedition Band 4, Die besten Comics mit Micky Maus;18.11.2013;LTB Exklusiv;
false;1;80 Jahre Donald Duck, Band 1;01.04.2014;LTB Exklusiv;
false;2;81 Jahre Donald Duck, Band 2;08.04.2014;LTB Exklusiv;
false;3;82 Jahre Donald Duck, Band 3;15.04.2014;LTB Exklusiv;
false;4;83 Jahre Donald Duck, Band 4;22.04.2014;LTB Exklusiv;
false;1;LTB Geschenk, Band 1 - Alles Gute!;28.10.2014;LTB Exklusiv;
false;2;LTB Geschenk, Band 2 - Vielen Dank!;28.10.2014;LTB Exklusiv;
false;3;LTB Geschenk, Band 3 - Alles Liebe!;28.10.2014;LTB Exklusiv;
false;3;LTB Exklusiv 3;04.11.2014;LTB Exklusiv;
false;1;Entenstarke Frauen Band 1, Gundel Gaukeley;07.04.2015;LTB Exklusiv;
false;2;Entenstarke Frauen Band 2, Gitta Gans;28.04.2015;LTB Exklusiv;
false;3;Entenstarke Frauen Band 3, Minnie Maus;19.05.2015;LTB Exklusiv;
false;4;Entenstarke Frauen Band 4, Daisy Duck;09.06.2015;LTB Exklusiv;
false;1;Entenhausens Unterwelt Band 1, Das schwarze Phantom;05.02.2016;LTB Exklusiv;
false;2;Entenhausens Unterwelt Band 2, Gundel Gaukeley;19.02.2016;LTB Exklusiv;
false;3;Entenhausens Unterwelt Band 3, Kater Karlo;04.03.2016;LTB Exklusiv;
false;4;Entenhausens Unterwelt Band 4, Die Panzerknacker;18.03.2016;LTB Exklusiv;
false;1;LTB Fan-Edition Band 1;01.09.2017;LTB Exklusiv;
false;2;LTB Fan-Edition Band 2;15.09.2017;LTB Exklusiv;
false;3;LTB Fan-Edition Band 3;29.09.2017;LTB Exklusiv;
false;4;LTB Fan-Edition Band 4;13.10.2017;LTB Exklusiv;
false;5;LTB Fan-Edition Band 5;27.10.2017;LTB Exklusiv;
false;4;LTB Exklusiv Band 4;17.09.2018;LTB Exklusiv;
false;1;Micky's Memoiren Band 1;04.10.2018;LTB Exklusiv;
false;2;Micky's Memoiren Band 2;18.10.2018;LTB Exklusiv;
false;3;Micky's Memoiren Band 3;02.11.2018;LTB Exklusiv;
false;4;Micky's Memoiren Band 4;15.11.2018;LTB Exklusiv;
false;1;Literatur aus Entenhausen 1;14.10.2020;LTB Exklusiv;
false;2;Literatur aus Entenhausen 2;14.10.2020;LTB Exklusiv;
false;3;Literatur aus Entenhausen 3;14.10.2020;LTB Exklusiv;
false;4;Literatur aus Entenhausen 4;14.10.2020;LTB Exklusiv;
false;1;Film 1;26.04.2021;LTB Exklusiv;
false;2;Film 2;26.04.2021;LTB Exklusiv;
false;3;Film 3;26.04.2021;LTB Exklusiv;
false;3;Film 4;26.04.2021;LTB Exklusiv;
